#fields	index	rw_pattern
1319	*.LSOBKMHG
1320	*.0D34E0
1321	.arrepiante
1322	.SARS-CoV-2
1323	*.ahegao
1324	*.WannaRen
1325	*.mbit
1326	*.Void
1327	*.rhino
1328	*.creepy
1329	*.eject
1330	*.KEY0004
1331	*.SARS-CoV-2
1332	*.lalo
1333	*.Sister
1334	*.Cruel
1335	*.bukyak
1336	*.mpaj
1337	*.~~~~
1338	*.id-*.\[*\].ccd
1339	*.id\[*\].\[*\].revon
1340	*.JOPE
1341	*.encS
1342	*.id-*.\[supermetasploit@aol.com\].MSPLT
1343	*.NEMTY_VQLGC72
1344	*.ZyNoXiOn
1345	*.Email=\[*\]ID=\[*\].Boruta
1346	*.id-*.\[bitcoin@email.tg\].ncov
1347	*.rogue
1348	*.shinya
1349	*.encryptedbyBB
1350	*.jest
1351	*.NEPHILIM
1352	*.fcfceee
1353	*.miblqugb
1354	*.\[*\].\[*\].makop
1355	*.mado
1356	*.yakuza
1357	*.KENS@TUTA.IO
1358	*.P4WN3D
1359	*.opqz
1360	*.KEKW
1361	*.njmhqbxu
1362	*.\[*\].yakuza
1363	*.\[*\].\[*\].shootlock
1364	*.npsk
1365	*.C-VIR
1366	*.lO8s42
1367	MZReverenge*
1368	*.petruk
1369	*.makop
1370	*Rec0very*
1371	*.iqy
1372	*.remk
1373	*FDFK*INFO*
1374	*.CULEX
1375	*.NEFILIM
1376	*.\[*\].teslarvng
1377	*.ako
1378	*.HR
1379	*.horseleader
1380	*.MZR
1381	*.javalocker
1382	*.javaencrypt
1383	*.daaefc
1384	*.voyager
1385	*.uk6ge
1386	*.ravack
1387	*.a6f2t
1388	*.foop
1389	*.lokd
1390	*.CNMHR
1391	*.id-*.\[*\].rxx
1392	*.FDFK
1393	*.vash
1394	*.kir
1395	*.bigdata
1396	*.id\[*\].*.dewar
1397	*.anon000
1398	*.rezm
1399	*.YKUP
1400	*.sepsys
1401	*.CryptoDarkRubix
1402	*.DEMON
1403	*.China
1404	*.Tsar
1405	*.pxj
1406	*.pwnd
1407	*.brick
1408	*.jerry_glanville_data@aol.com
1409	*.ragnar_*
1410	*.\[paymentbtc@airmail.cc\].Deniz_Kizi
1411	*.0x6A0C8
1412	*.\[*\].\[test@test.tst\].test
1413	*.\[paymentbtc@yahoo.com\].Deniz_Kizi
1414	*.\[*\].\[buydecryptor@cock.li\].makop
1415	*.mew767
1416	*.encryptedL
1417	*.networkmaze
1418	*.coom
1419	*.nppp
1420	*.mool
1421	*.encryptedS
1422	*.iwanttits
1423	*.sfile2
1424	*.Ouchachia
1425	*.id-*.\[black@gytmail.com\].self
1426	*.id\[*-2423\].\[jewkeswilmer@aol.com\].deal
1427	*.ncov
1428	*.blend
1429	*.rajar
1430	*.Rentyr
1431	*.mmnn
1432	*.ooss
1433	*.cripto
1434	*.*.firex3m
1435	*.id-*.\[coronavirus@qq.com\].ncov
1436	*.id\[*-2720\].\[mr.helper@qq.com\].dewar
1437	*.rooe
1438	*.*.*.WHY
1439	*.*.*.dewar
1440	*.ONIX
1441	*.egmwv
1442	*.btHTIb
1443	*.*.parrot
1444	*.razor
1445	*.#ransomwared
1446	*.egmwvm
1447	*kremez*
1448	*.AnubisCrypt
1449	*.desucrpt
1450	*.bboo
1451	*.moncrypt
1452	*.bhacks
1453	*.hellomynameisransom
1454	*.RYK!
1455	*.midwestsurinc
1456	*.eaaeee
1457	*.Devos
1458	*.CONTI
1459	*.abarcy
1460	*.Email=\[MasterFile001@protonmail.com\]ID=\[*\].sorena
1461	*.Iexei8bo
1462	*.id\[*\].\[2183313275@qq.com\].Devos
1463	*.id-*.\[stopen@firemail.cc\].stop
1464	*.id-*.\[grdoks@tutanota.com\].rajar
1465	*.ragnar_44027CDE
1466	*.heronpiston
1467	*.himr
1468	*.happythreechoose
1469	*.lockbit
1470	*.adv
1471	*.abiyq
1472	*.lasan
1473	*.Huy
1474	*.alka
1475	*.repp
1476	*.R2D2
1477	*.ENCRYPTED_RSA
1478	*.live
1479	*.Email=\[Honeylock@protonmail.com\]ID=\[*\].odveta
1480	*.id-*.\[05250lock@tutamail.com\].*
1481	*.*.\[lucky_top@protonmail.com\].Devos
1482	*.cryptopatronum@protonmail.com.enc
1483	*.npsg
1484	*.un1que
1485	*.2NEW
1486	*.ragnarok
1487	*.btos
1488	*.wrar
1489	*.*.\[help.me24@protonmail.com\].Z9
1490	*.TRSomware\[is_back__New-Algorithm__By_MaMo434376\]
1491	*.*.\[theblackarrow@tuta.io\].devil
1492	*.al1b1nal1
1493	*.devon
1494	*.fmk-ta3-7ym
1495	*.locker16
1496	*.nlocker
1497	Ransom*Software*.exe
1498	*.topi
1499	*.reha
1500	*.rams1
1501	*.vacv2
1502	*.stub
1503	*.nosu
1504	*.kodc
1505	*.payload
1506	*.sivo
1507	*.picocode#8523
1508	*.id-467C780C.\[bitlocker@foxmail.com\].wiki
1509	*.ebal
1510	*.njkwe
1511	*.2heRi1
1512	*.missing
1513	*.Deniz_kizi
1514	*.rag2hdst
1515	*.id\[*-2261\].\[kusachi@cock.li\].Adair
1516	*.hj36MM
1517	*.id-*.\[sumpterzoila@aol.com\].harma
1518	*.bitpy
1519	*.5ss5c
1520	*.\[nochanse@tuta.io\].aleta
1521	*.horsedeal
1522	*.ADHUBLLKA
1523	*.ekans
1524	*.grinch
1525	*.jenkins
1526	*.Indonesia.Cyborg
1527	*.Mkos
1528	*.Cl0p
1529	*.c0hen
1530	*.happy new year
1531	*.DMR
1532	*.somik1
1533	*.bablo
1534	*.2DA-1FF-401
1535	*.clown+
1536	*.slank
1537	*.BDDY
1538	*.cuba
1539	*.WannaScream
1540	*.*.\[decryptfiles@qq.com\].Devon
1541	*.devil
1542	*.\[*\]\[getdataback22@protonmail.com\].AWT
1543	*.id\[*-2396\].\[theonlyoption@qq.com\].Caleb
1544	*.RIDIK
1545	*.icyoaezi
1546	*.dohfzdod
1547	*.zeoticus
1548	*.id\[*-2542\].\[bexonvelia@aol.com\].Dever
1549	*.charmant
1550	*.help.Ransom
1551	*.REBL
1552	*.wiki
1553	*.piny
1554	*.redl
1555	*.id-*.\[admin@spacedatas.com\].ROGER
1556	*.parad1gm
1557	*.Tor+
1558	.dglnl
1559	.ohwqg
1560	.googl
1561	*.59d49
1562	*.Horriblemorning
1563	*.support@anonymous-service.cc.ppdddp
1564	Unusual
1565	*.SaveTheQueenING
1566	*.\[ponce.lorena@aol.com\]
1567	*.*.\[prndssdnrp@mail.fr\].deuce
1568	*.zeppelin
1569	*.nbes
1570	*.Deniz_Kızı
1571	*.id-*.\[asdbtc@aol.com\].asd
1572	*.NEMTY_VFRLXV9
1573	*.ROGER
1574	*.id-*.\[MerlinWebster@aol.com\].harma
1575	*.bobelectron
1576	*.pysa
1577	*.chch
1578	*.MZ434376
1579	.hets
1580	*.Email=\[luciferenc@tutanota.com\]ID=\[*\].odveta
1581	*.Sifrelendi
1582	*.redrum
1583	*.DMR64
1584	*.id-*.\[moncler@tutamail.com\].redrum
1585	*.TMS5
1586	*.encrypted_backup
1587	*.gesd
1588	*.Rooster865qqZ
1589	*.merl
1590	*.MZ173801
1591	*.MaMo434376
1592	*.righ
1593	*.SpartCript
1594	*.b78vi7v6ri66b
1595	*.hets
1596	*.msop
1597	*.id-*.\[backdata.company@aol.com\].ROGER
1598	*.p3d374
1599	*.*.\[helpnetin@protonmail.com\].com
1600	.KRAB
1601	*.id\[*\].\[backcompanyfiles@protonmail.com\].Calum
1602	*.TR
1603	*.MMTeam
1604	*.mapo
1605	*.wvtr0
1606	*.BB4-230-*
1607	*.SaveTheQueen
1608	*.\[crypto7892@gmx.de\].crypto
1609	*.wasted
1610	*.yarraq
1611	*.id\[*-2465\].\[keysfordecryption@airmail.cc\].Calum
1612	*.Calum
1613	*.ciphered
1614	*.*.\[kenny.sarginson@aol.com\].deal
1615	*.zobm
1616	*.2048
1617	*.KAxoAgY
1618	*.*.\[decrypt@files.mn\].angus
1619	*.cr1
1620	*.ninja
1621	*.SySS
1622	*.kr
1623	*.verschlüsselt
1624	*qibfmkeM5*
1625	*Instraction*
1626	*qweasd*
1627	*@sectex*net*
1628	*@cock.lu*
1629	*.COCKROACH
1630	*.nytom
1631	*.nvram
1632	*.grupothermot3k
1633	*.wctc
1634	*.id-*.\[teammarcy10@cock.li\].kharma
1635	*.mbed
1636	*.jbptlio
1637	*.grod
1638	*.NEMTY_VFFXXXX
1639	*.id\[*-2495\].\[agent5305@firemail.cc\].age
1640	*.nhHtFWV
1641	*.kodg
1642	*.VIRUS
1643	USPS_Delivery.doc
1644	*.abcd
1645	.cr1
1646	*.jc
1647	*.\[ID\]*\[ID\]Look
1648	*.ReadTheInstructions
1649	*.peet
1650	*.ABCDEF
1651	*.raldge
1652	*.id-.\[hmdjam@protonmail.com\].harma
1653	*.id-.\[clifieb@tutanota.com\].nvram
1654	*.gоod
1655	*.0riz0n
1656	*.id\[*-2497\].\[octopusdoc@mail.ee\].octopus
1657	*.Rooster865qq
1658	*.46d7k
1659	*.GodLock
1660	*.NEMTY_*
1661	*.sr0yz
1662	*.m3g4c0rtx
1663	*.ex_parvis@aol.com.AIR
1664	*.octopus
1665	*.7jo22z5m
1666	*.lokf
1667	*.mosk
1668	*.mailto\[2Hamlampampom@cock.li\].82a80
1669	*.3v3r1s
1670	*.toec
1671	*.meka
1672	*.petra
1673	*.id-.\[hobbsadelaide@aol.com\].harma
1674	*.g0h8iwj
1675	*.Elder
1676	*.ccryptor
1677	*.sorryforthis
1678	*.sanders4!
1679	*.safe
1680	*.decrypme
1681	*.bot!
1682	*.nakw
1683	*.id-*.\[admin@sectex.net\].bot
1684	*.bot
1685	*.\[cockroach@cock.lu\].COCKROACH
1686	*.*locker*
1687	*.Lazarus+!
1688	*.id\[*-2387\].\[gruzudo@cock.li\].Barak
1689	svchostt.exe
1690	*.newlock
1691	*.breakingbad
1692	*.boroff
1693	*.\[daves.smith@aol.com\]
1694	*.hdmr
1695	*.encryptd
1696	*.JayTHL
1697	*.derp
1698	*.info@sharebyy\[dot\]com
1699	*.info@mymail9\[dot\]com
1700	*.skynet
1701	*.sapphire
1702	*.bguu
1703	*.tgmn
1704	*.Prt6aV9
1705	*.yq75w627
1706	*.kiss
1707	*.mockba
1708	*.coot
1709	*.acuna
1710	*.cxkdata
1711	*.id-*.\[bitlocker@foxmail.com
1712	*.werd
1713	*.sun
1714	*ABAT*INFO*.*
1715	*.calix
1716	!how_to_unlock_your_file.txt
1717	*.nols
1718	*.masked
1719	*.hackdoor
1720	*.money
1721	*.id\[*-2266\].\[decryptbox@airmail.cc\].Adair
1722	*.Angus
1723	*.Caley
1724	*.CASH
1725	*@files.mn*
1726	*structsstructs*
1727	structsstructs.exe
1728	FACT. 8-9-1278104.doc
1729	FA_HLEH3S83AO22WO.doc
1730	*.bora
1731	*.proced
1732	*.id\[*-*\].\[butters.felicio@aol.com\].deal
1733	*.bwall
1734	*RANSOMED*
1735	msptermthemes.exe
1736	*.mike
1737	*.PO1HG
1738	*.odveta
1739	*.id-*.\[admin@fentex.net\].money
1740	*.\[patern32@protonmail.com\].omerta
1741	*.id\[*-2275\].\[checkcheck07@qq.com\].Adame
1742	*.CRYZP
1743	*.509a49
1744	*.clean
1745	*.veracrypt
1746	*.leto
1747	*.cobain
1748	hacked.txt
1749	*msptermthemes*
1750	!!!Readme!!!Help!!!.txt
1751	*.onx
1752	*.deal
1753	*ENCx45cR*
1754	*.reco
1755	*.m3ga*
1756	*.m3ga
1757	*.ABAT
1758	*.noos
1759	*.badutclowns
1760	*.D00mEd
1761	*.VIVAL
1762	*.xoza
1763	*.scrcrw
1764	.mike!Ransom
1765	*.Lost_Files_Encrypt
1766	*.muhstik
1767	*.omnisphere
1768	*.kuub
1769	*.Athena865
1770	*.FTCODE
1771	.kuub
1772	*.badday
1773	*.id\[*-2423\].\[hanesworth.fabian@aol.com\].dealemail
1774	*.id\[*-*\].\[lockhelp@qq.com\].acute
1775	*.LOCKED_PAY
1776	#DECP_README#.rtf
1777	*.m3gac0rtx
1778	*.id\[*-2425\].\[*n*@cock.li\].Caley
1779	*@tfwno.gf*
1780	*.id\[*-1075\].\[lewisswaffield.a@aol.com\].help
1781	*.Email=\[jacdecr@tuta.io\]ID=\[*\].KRONOS
1782	*.KRONOS
1783	*.id\[*-1161\].\[member987@tutanota.com\].actin
1784	*tflower*
1785	*.DECP
1786	*.nesa
1787	*.Artemis
1788	HILDACRYPTReadMe.html
1789	*.kci0n
1790	*.shade8
1791	*.pack14
1792	GoRansom.txt
1793	*.id\[*-2416\].\[restorebackup@qq.com\].Caley
1794	*.id\[*-2315\].\[decrypt@files.mn\].Banks
1795	*.LonleyEncryptedFile
1796	*.karl
1797	*.id_*_.YOUR_LAST_CHANCE!
1798	*.id-*.\[payday@tfwno.gf\].html
1799	*.id-*.\[adm15@pr…
1800	*.id-*.\[btcdecoding@qq.com\].dqb
1801	*.id\[*-1135\].\[walletwix@aol.com\].actin
1802	*.id\[*-2242\].\[Ke…
1803	*.id\[*-2275
1804	*.id\[*-2275\].\[supportcrypt2019@cock…
1805	*.id-*.\[mr.hacker@tutanota.com\].USA
1806	*.id\[*-2300\].\[crysall.g@aol.com\].banjo
1807	*.id\[*-*\].\[wewillhelpyou@qq.com\].adage
1808	*.id\[*-2275\].\[raynorzlol@tutanota.com\].Adame
1809	*.\[ID=*2uJ\]\[Mail=letitbedecryptedzi@gmail.com\].Lazarus
1810	*.\[ID=*\]\[Mail=unlockme123@protonmail.com\].Lazar
1811	*.id\[*-2252\].\[eccentric_inventor@aol.com\].adage
1812	*.id-*6.\[3442516480@qq.com\].pdf
1813	*.id\[*-2325\].\[zax4444@qq.com\].Banta
1814	*.id-*.\[backdatacompany@aol.com\].html
1815	*.id\[*-2275\].\[recovermyfiles2019@thesecure.biz\].Adame
1816	*.id-*.\[vip76@protonmail.com\].html
1817	*.id-*.\[bitcoin1@foxmail.com\].harma
1818	*.id\[*-2299\].\[britt.looper@aol.com\].phoenix
1819	*.id-*.\[veracrypt@foxmail.com\].adobe
1820	*.id\[*-2394\].\[adagekeys@qq.com\].Caleb
1821	*.id-*.\[partfile@airmail.cc\].com
1822	*.id-*.\[karlosdecrypt@outlook.com\].KARLS
1823	*.id\[*-2345\].\[recoverdata@cock.li\].Banta
1824	*.id-*E6.\[3442516480@qq.com\].pdf
1825	!_Notice_!.txt
1826	chilli.exe
1827	decoder.hta
1828	delog.bat
1829	*.gore
1830	*.id-*.\[3442516480@qq.com\].pdf
1831	*.\[ID\]*\[ID\]
1832	*.id-*.\[Harmahelp73@gmx.de\].harma
1833	*.PAY
1834	*.lfv77az
1835	*.Barak
1836	*.YDHM
1837	*.domn
1838	*.guarded
1839	*.619-300-6500
1840	*.fuXcF
1841	*.id\[C4BA3647-2299\].\[britt.looper@aol.com\].phoenix
1842	*.HCY!!
1843	*.kvag
1844	*.Erenahen
1845	*.Timestamp
1846	*.medsv162
1847	*.hermes837
1848	*.n3xtpharma
1849	*.alanwalkergod@protonmail.com
1850	*._NEMTY_BTKid9H_
1851	*.id-C4BA3647.\[fox5sec@aol.com\].cmd
1852	*.\[rans0me@protonmail.com\].b00m
1853	*.1ywsmbo4
1854	*.b00m
1855	*.moka
1856	*.peta
1857	*.BANKS
1858	*.group
1859	*.biz
1860	*.shariz
1861	*.Zeropadypt
1862	*.zorin
1863	*.Apollon865
1864	*.lbkut
1865	*.id\[C4BA3647-2301\].\[hanesworth.fabian@aol.com\].banjo
1866	*.ckey(RandomID).email(data1992@protonmail.com).pack14
1867	*.id\[C4BA3647-2250\].\[wewillhelpyou@qq.com\].adage
1868	*.ckey(oK5WFfTq).email(data1992@protonmail.com).pack14
1869	*.HILDA
1870	*.id\[6AB8ABF5-2346\].\[limboshuran@cock\].banta
1871	*.WAITING
1872	*._NEMTY*
1873	*.id-502F1F51.\[mstr.hacker@protonmail.com\].KICK
1874	*.dbger
1875	*.BORISHORSE…
1876	*.STOPDATA
1877	*.promoks
1878	*.banta
1879	*.tanos
1880	*.cetori
1881	*.geno
1882	*.try
1883	*.hese
1884	*.O67NG
1885	*.carote
1886	*.686l0tek69
1887	686l0tek69-HOW-TO-DECRYPT.txt
1888	*.gero
1889	*.makkonahi
1890	ryukreadme.html
1891	*.\[gustafkeach@johnpino.com\].ad
1892	*.lbiaf6c8
1893	*.nemty
1894	*.stare
1895	SGUARD-README.TXT
1896	*.sguard
1897	*.Qtyu8vH5wDXf6OSWAm5NuA==ObcK
1898	*.ObcKIn
1899	*.Lazarus
1900	. vesrato
1901	*.masodas
1902	*.vesrato
1903	*.nuksus
1904	.KARLOS
1905	*.pedro
1906	*.id\[********-1161\].\[member987@tutanota.com\].actin
1907	*.{25BF1879-A2DC-B66A-3CCC-XXXXXXXXXXXX}
1908	*.\[mr.yoba@aol.com\].yoba
1909	*.{Help557@gmx.de}.exe
1910	*.id_*********_.WECANHELP
1911	*.\[grethen@tuta.io\]
1912	*.2k19
1913	*.nacro
1914	*.Horse4444
1915	*.Tiger4444
1916	*.nasoh
1917	*.coharos
1918	*.mtogas
1919	*.krusop
1920	*.partially.cryptojoker
1921	*.id\[C4BA3647-2271\].\[worldofdonkeys@protonmail.com\].BORISHORSE
1922	*.\[ID-\]\[\].JSWRM
1923	*.BORISHORSE
1924	*.OQn1B
1925	*.rjzR8
1926	*.londec
1927	*.AVco3
1928	*.08kJA
1929	*.Hermes666
1930	*.Acton.id\[1AE26935-1085\].\[hadleeshelton@aol.com\].Acton
1931	*.auw2w2g0
1932	*.megacortex
1933	*.id\[RandomIP\].\[bron_lynn@aol.com\].help
1934	*.Prandel
1935	*.zatrov
1936	*.Wx7A6
1937	*.syrk
1938	*.brusaf
1939	*.masok
1940	*.junior
1941	*.lotej
1942	*.Novosof
1943	*.sinopal
1944	*@cumallover.me*
1945	*.com2
1946	*.emsisosisoft
1947	*.daris
1948	NEWS_INGiBiToR.txt
1949	*.GRANIT
1950	*.rsalive
1951	*.format
1952	*.bgCIb
1953	*.cosakos
1954	*.nvetud
1955	*.kovasoh
1956	*.nelasod
1957	*.tsv
1958	*.Acuf2
1959	*.mogranos
1960	*.si…
1961	*.Hades666
1962	GNNCRY_Readme.txt
1963	*RT4BLOCK
1964	*.prus
1965	*.a800
1966	*.c300
1967	payload.dll
1968	HOW-TO-DECRYPT-FILES.HTM
1969	*.{XXXXX-EFEE-6C04-D2DC-A9EFA812DD11}!
1970	*.LOVE
1971	\[*\]-HOW-TO-DECRYPT.txt
1972	#_#ReadMe#_#.rtf
1973	x5gj5_gmG8.log
1974	*.litra
1975	*.TROLL
1976	*.lalabitch
1977	*.ntu
1978	*.TABGH
1979	*.banjo
1980	*.ntuseg
1981	*.\[epta.mcold@gmail.com\]
1982	*.btchelp@xmpp.jp
1983	*.ndarod
1984	*.sambo
1985	*.WALAN
1986	*.limbo
1987	*.actor
1988	*.bk666
1989	*.azero
1990	.plomb
1991	*.AYE
1992	.id-*.\[*@*\].air
1993	*.id-*.\[*@*\].*
1994	*.rencrypted
1995	*.MDRL
1996	*.btix
1997	*.dodoc
1998	*.bopador
1999	*.novasof
2000	.bxtyunh
2001	*.ERIS!
2002	*.lilocked
2003	*.haka
2004	*.Persephone666!
2005	*.megac0rtx
2006	*.Hades666!
2007	.zerofucks
2008	*.darus
2009	*.lurk
2010	*.{XXXXXXX-588E-7D5B-AED1-2CD51808DE12}
2011	*.madekv120
2012	*.sfs
2013	*.todar
2014	*.lapoi
2015	*.madek
2016	*.gusau
2017	*.diller13
2018	*.gehad
2019	*.vusad
2020	*.berosuce
2021	*.budak
2022	*.Adame
2023	*.YOUR_LAST_CHANCE
2024	_RESTORE FILES_.txt
2025	*.\[Kromber@tutanota.com\]
2026	*.SKYSTARS
2027	*.godes
2028	*.herad
2029	HOW_TO_DECRYPT.txt
2030	*.Pox
2031	*.mo7n
2032	*.shelbyboom
2033	.megac0rtx
2034	.\[ogorman.linoel@aol.com\].help
2035	*.basilisque@protonmail_com
2036	*.cizer
2037	*.dqb
2038	*.ExpBoot
2039	*.ExpBoot!
2040	*.CROWN!\?
2041	*.o$l
2042	*.CROWN
2043	*.WHY…
2044	*.61yhi
2045	*.Acton
2046	*.cezor
2047	*.upd9ykc65v
2048	*.KICK
2049	*.popoticus
2050	*.lokas
2051	*.cs16
2052	*.wav_list
2053	*.cxk_nmsl
2054	*.boooam@cock_li
2055	*.actin
2056	*.besub
2057	*.CAGO
2058	*.litar
2059	*.isolated
2060	*.dcom
2061	*.alilibat
2062	*.Freezing
2063	*.acute
2064	*.1500dollars
2065	*.chekyshka
2066	*.popotic
2067	*.nusar
2068	*.craftul
2069	*.beets!Ransom
2070	*.lotep
2071	*.adage
2072	*.truke
2073	*.Amigo
2074	*.dmo
2075	*.cbs0z
2076	*.dalle
2077	*.hccapx
2078	*.WALAN,
2079	*.cap
2080	*.litra!Sample
2081	*.TROLL,
2082	*.neras
2083	*.DOCM!Sample
2084	*.COPAN
2085	*.middleman2020
2086	*.lcphr!Ransom
2087	*.lcphr
2088	.6vr378txi
2089	*.orion
2090	*.crypted!Sample
2091	*.bliun
2092	*.poof
2093	*.0day
2094	*.horon
2095	*.poop
2096	*.vesad
2097	*.zoh
2098	*.jsworm
2099	JSWORM-DECRYPT.hta
2100	*.gerosan
2101	*.muslat
2102	*.boston
2103	*.myskle
2104	*.pidom
2105	*.euclid
2106	*.heroset
2107	*.pidon
2108	*.kjh
2109	*.ERIS
2110	*.robbinhood
2111	*.\[frazeketcham@cnidia.com\].eth.hv88g2
2112	*.SONIC
2113	*.luboversova148
2114	*.lanset
2115	*.redmat
2116	*.dodger
2117	*.stone
2118	*.3674AD9F-5958-4F2A-5CB7-F0F56A8885EA
2119	*.harma
2120	*.\[randal_inman@aol.com\].help
2121	*.rezuc
2122	*.2du1mj8
2123	*.FEROSUS
2124	*.hjgdl
2125	*.2k19sys
2126	*.mogera
2127	*.Hermes
2128	*.skymap
2129	*.\[lockhelp@qq.com\].gate
2130	*.legacy
2131	*.datun
2132	*.rectot
2133	les#.TXT
2134	*.les#
2135	*.EZDZ
2136	*.open_readme.txt.ke3q
2137	*.ke3q
2138	*.ONYC
2139	*.NHCR
2140	*ymayka-email@yahoo.com.cryptotes
2141	*.\[Enigma1crypt@aol.com\].ETH
2142	*.\[DonovanTudor@aol.com\].bat
2143	*.\[SSSDKVNSDFITD\]
2144	*.Pig4444
2145	*.bmn63
2146	*.\[bitcharity@protonmail.com\].com
2147	*.\[costelloh@aol.com\].phoenix
2148	*\[remarkpaul77@cock.li\].JSWORM
2149	*.\[crypt1style@aol.com\].MERS
2150	*.n7ys81w
2151	*.jack
2152	*.ge010gic
2153	*.codnet1
2154	.codnat1
2155	*.codnet
2156	.codnat
2157	*.ferosas
2158	RESTORE_HCEEM_DATA.txt
2159	READ_ME.mars
2160	*.hceem
2161	*.vally
2162	*.mars
2163	Instructions with your files.txt
2164	*.refols
2165	*.carcn
2166	*.yum
2167	_CRYPTED_README.html
2168	*.ms13
2169	*.grovat
2170	ReadME-Prodecryptor@gmail.com.txt
2171	*.Mira
2172	*.Prodecryptor
2173	*.+jabber-theone@safetyjabber.com
2174	*.hrosas
2175	!QH24_INFO!.rtf
2176	*.QH24
2177	*.bkc
2178	*.mers
2179	*.wal
2180	*.recry1
2181	*.qbix
2182	*.aa1
2183	*.zoro
2184	Инструкция по расшифровке.TXT
2185	*.kes$
2186	*.condat
2187	*.dotmap
2188	*.4k
2189	*.ge0l0gic_readme.txt
2190	*.mamba
2191	*.ge0l0gic
2192	*.ddos
2193	Locked.*
2194	.PLUT
2195	.jack
2196	HowToBackFiles.txt
2197	DECRYPT-FILES.html
2198	*.non
2199	!!!INSTRUCTION_RNSMW!!!.txt
2200	*.drweb
2201	*.qbtex
2202	*.yG
2203	*.radman
2204	*.\[epta.mcold@gmail.com\],
2205	!INSTRUCTI0NS!.TXT
2206	*.666decrypt666
2207	*Decryptoroperator@qq.com
2208	*.ztsysjz
2209	*.lockhelp@qq.gate
2210	Decryptyourdata@qq.com
2211	*.\[w_unblock24@qq.com\].ws
2212	\[Lockhelp@qq.com\].Gate
2213	*.GGGHJMNGFD
2214	*.OOOKJYHCTVDF
2215	.eth
2216	*.PLUT
2217	*.bufas
2218	*.codnat1
2219	*.codnat
2220	*.fordan
2221	*.\[blellockr@godzym.me\].bkc
2222	.nampohyu
2223	*.berost
2224	*.forasom
2225	*.{Killback@protonmail.com}KBK
2226	*.fedasot
2227	*.\[staRcRypt@tutanota.com\].omerta
2228	*.sarut
2229	*.Navi
2230	*.dutan
2231	*.aes128ctr
2232	*.roldat
2233	*.hofos
2234	*.cheetah
2235	*.todarius
2236	*.FREDD
2237	*.Kiratos
2238	*.enc_robbinhood
2239	*.jzphmsfs
2240	*.\[zoro4747@gmx.de\].zoro
2241	*.verasto
2242	READ_ME.cube
2243	*.sambo,
2244	HELP_BY_CROC.TXT
2245	*.LDPR
2246	warning.txt
2247	*.guesswho
2248	*.moresa
2249	*.burn
2250	*.robinhood
2251	*.COLORIT
2252	*.SAVEYOURDATA
2253	*.aescrypt
2254	_HELP_INSTRUCTIONS_.TXT
2255	*lockhelp@qq.com
2256	*.Ryuk
2257	*.croc
2258	*.norvas
2259	*.\[absonkaine@aol.com\].phoenix
2260	*.CRABSLKT
2261	*.gotcha
2262	*.cube
2263	*.SDEN
2264	*.obagarmrk
2265	*.tater
2266	*.pumas
2267	*.browec
2268	*.hdeaf
2269	*.guvara
2270	*.tabufa
2271	*.tokog
2272	*.fuchsia
2273	*.etols
2274	*.\[velasquez.joeli@aol.com\]
2275	*.gate
2276	*.langolier
2277	*.spyhunter
2278	*.cryptoid
2279	*.\[adobe-123@tutanota.com\].ETH
2280	*.Jumper
2281	*.major
2282	*.raldug
2283	*.phoenix
2284	*.gropas
2285	*.wannacash
2286	*.NGSC
2287	*.bmps@tutanota.com.major
2288	*._Crypted
2289	*.roland
2290	*.NOLOST
2291	*.Marozka
2292	*.encryptedALL
2293	*.stun
2294	*.grovas
2295	*.trosak
2296	*.tronas
2297	*.JLCW2
2298	*.\[thedecrypt111@qq.com\].ETH
2299	*.drume
2300	*.securityP
2301	*.YYYYBJQOQDU
2302	ENCRYPTED.TXT
2303	*.MDEN
2304	README_LOCKED.txt
2305	README-NOW.txt
2306	*.locker
2307	*.proden
2308	*.CQQUH
2309	*\[p4d@tuta.io\].com
2310	*.luceq
2311	*.chech
2312	*.\[mrpeterson@cock.li\].GFS
2313	*.suffer
2314	*.инструкция по оплате.txt
2315	*.metan
2316	*.kezoz
2317	*.luces
2318	*.doples
2319	*.pdf_Axffyq_{babyfromparadise666@gmail.com}.p3rf0rm4
2320	*.pdf.p3rf0rmr
2321	*.{CALLMEGOAT@PROTONMAIL.COM}CMG
2322	*.\[amber777king@cock.li\].amber
2323	*.L1LL
2324	*.charcl
2325	*.UIK1J
2326	*.kropun
2327	*.jimm
2328	*.klope
2329	*.\[payransom@qq.com\].adobe
2330	*.jamper
2331	---README---.TXT
2332	*.\[w_decrypt24@qq.com\].zq
2333	*.Scorpion
2334	*.pulsar1
2335	*.charck
2336	*.kroput1
2337	*.\[btccrypthelp@cock.li\].ETH
2338	*.\[1701222381@qq.com\].ETH
2339	*.\[decryptprof@qq.com\].ETH
2340	*.\[decryptmyfiles@qq.com\].ETH
2341	*.\[helpfilerestore@india.com\].ETH
2342	*.\[MailPayment@decoder.com\].ETH
2343	*.Blower@india.com
2344	*.bRcrypT
2345	*.GILLETTE
2346	*.yatron
2347	*.kroput
2348	*.\[plombiren@hotmail.com\].plomb
2349	Restore_ICPICP_Files.txt
2350	HOW-TO-RESTORE-FILES.txt
2351	!#_How_to_decrypt_files_$!.txt
2352	_如何解密我的文件_.txt
2353	How to decrypt.txt
